
=== Top 50 Cumulative Time Entries ===
         175810 function calls (170411 primitive calls) in 0.317 seconds

   Ordered by: cumulative time
   List reduced from 2757 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.007    0.007 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/runtime/migration.py:469(get_current_revision)
        1    0.000    0.000    0.007    0.007 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/runtime/migration.py:496(get_current_heads)
        6    0.000    0.000    0.007    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:2713(_post_inspect)
    20/12    0.000    0.000    0.007    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:2393(_check_configure)
      9/1    0.000    0.000    0.007    0.007 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:4185(_configure_registries)
        1    0.000    0.000    0.007    0.007 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:4219(_do_configure_registries)
        1    0.000    0.000    0.007    0.007 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/bindings/vi.py:403(load_vi_bindings)
        8    0.000    0.000    0.006    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:2403(_post_configure_properties)
       16    0.000    0.000    0.006    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/loading.py:207(chunks)
      427    0.000    0.000    0.006    0.000 /Users/tombedor/development/elroy/elroy/repository/embeddable.py:58(is_in_context)
        3    0.000    0.000    0.006    0.002 /Users/tombedor/development/elroy/elroy/repository/context_messages/queries.py:14(get_current_context_message_set_db)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/base.py:379(get_current_head)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:482(get_current_head)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:145(heads)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:191(_revision_map)
       14    0.000    0.000    0.006    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/base.py:130(_load_revisions)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/runtime/migration.py:549(_has_version_table)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/util/sqla_compat.py:295(_connectable_has_table)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:352(get_command)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:410(has_table)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:79(cache)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/base.py:3369(has_table)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/elroy/repository/goals/queries.py:15(get_active_goals)
        1    0.000    0.000    0.006    0.006 /Users/tombedor/development/elroy/elroy/repository/goals/queries.py:29(get_goals)
        2    0.000    0.000    0.005    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:1759(all)
        2    0.000    0.000    0.005    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:543(_allrows)
        2    0.000    0.000    0.005    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:1673(_fetchall_impl)
        2    0.000    0.000    0.005    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:2264(_fetchall_impl)
        1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/elroy/repository/user/queries.py:12(get_assistant_name)
        1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:343(get_group)
      2/1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:470(get_group_from_info)
       59    0.000    0.000    0.005    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/interfaces.py:1108(post_instrument_class)
     7644    0.002    0.000    0.005    0.000 /Users/tombedor/development/elroy/elroy/repository/embeddable.py:59(<genexpr>)
       59    0.000    0.000    0.005    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/strategies.py:240(init_class_attribute)
        1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py:1282(scalar)
        1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:521(_execute_on_scalar)
       59    0.000    0.000    0.005    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/strategies.py:70(_register_attribute)
        4    0.000    0.000    0.005    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1909(go)
        1    0.000    0.000    0.005    0.005 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/create.py:732(first_connect)
       13    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/base.py:1018(_from_filename)
      615    0.001    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:289(decorator)
  114/113    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:607(pipe)
       59    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/attributes.py:2585(register_attribute_impl)
      484    0.001    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/loading.py:1067(_instance)
      615    0.001    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:249(add)
       13    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/util/pyfiles.py:87(load_python_file)
        1    0.000    0.000    0.004    0.004 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:682(initialize)
        1    0.000    0.000    0.004    0.004 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/base.py:3140(initialize)
       13    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/util/pyfiles.py:109(load_module_py)
  225/113    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:905(is_partial_args)
        1    0.000    0.000    0.004    0.004 /Users/tombedor/development/elroy/elroy/repository/user/operations.py:25(get_or_create_user_preference)
       59    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/base.py:461(__get__)
  353/295    0.001    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1303(__getattr__)
       22    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1269(oneshot)
       51    0.000    0.000    0.004    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:4429(_label_select_column)
        1    0.000    0.000    0.004    0.004 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:518(initialize)
       74    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/bindings/vi.py:204(decorator)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/interfaces.py:2251(on_connect_url)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:738(on_connect)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:706(_psycopg2_extras)
       15    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/cache_key.py:411(_generate_cache_key)
       15    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/cache_key.py:347(_generate_cache_key)
       29    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/utils.py:108(get_params_from_function)
     7222    0.001    0.000    0.003    0.000 /Users/tombedor/development/elroy/elroy/repository/embeddable.py:15(is_in_context_message)
    74/15    0.001    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/cache_key.py:221(_gen_cache_key)
        4    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/create.py:719(on_connect)
        4    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:782(on_connect)
       60    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/attributes.py:465(__getattr__)
        4    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:758(on_connect)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1996(commit)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1193(oneshot)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1306(commit)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/psycopg2.py:832(_hstore_oids)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:892(get_oids)
        2    0.000    0.000    0.003    0.002 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:1629(print)
       14    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:549(get_params_convertors_ctx_param_name_from_function)
  225/113    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/functoolz.py:876(has_varargs)
     1435    0.000    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:278(<genexpr>)
        3    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py:1711(exec_driver_sql)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:1(<module>)
        5    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/style.py:228(__init__)
        1    0.000    0.000    0.003    0.003 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/application/application.py:339(_create_merged_style)
        2    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/cache.py:117(new_callable)
        2    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/cache.py:32(get)
      820    0.001    0.000    0.003    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:430(_parse_key)
        2    0.000    0.000    0.003    0.001 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/cache.py:119(create_new)
      113    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/_signatures.py:617(signature_or_spec)
       59    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/properties.py:467(_fallback_getattr)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extensions.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/base.py:3408(_get_server_version_info)
    85/48    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:1281(render)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/elroy/cli/options.py:79(get_resolved_params)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/defaults.py:217(default_ui_style)
      476    0.001    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/instrumentation.py:502(new_instance)
      137    0.001    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/coercions.py:313(expect)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1128(_remove_snapshot)
        1    0.000    0.000    0.002    0.002 /Users/tombedor/development/elroy/elroy/io/cli.py:111(print_memory_panel)
  134/118    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:954(_dialect_info)
        7    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:699(do_rollback)
       49    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:803(get_click_param)
      622    0.001    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_bindings.py:108(__init__)
       11    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:537(_raw_all_rows)
    99/82    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:854(dialect_impl)
       13    0.000    0.000    0.002    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/visitors.py:535(generate_dispatch)
